pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
2167.77 -0.366422 -1.53215 857.105 -0.779932 1.73102 2933.68 0.104794 0.509417 0.69349 0.724655 785.01 1.62908 0.101945 3727.73
2862.8 0.24396 0.770043 1882.26 -0.457166 -2.38944 5222.57 0.176345 0.147109 0.677974 0.781224 976.531 -2.36188 0.0275605 4844.58
1590.61 0.788856 -1.73191 1589.74 -0.996166 -0.21974 3928.27 0.477854 0.754565 0.820989 0.471215 914.599 2.18511 2.36616 4757.42
2028.22 -0.17111 0.81266 1230.94 -0.0581528 -0.895489 2430.42 0.368629 0.465551 0.59061 0.741499 809.909 2.89128 2.07862 5273.85
1328.84 0.240094 -0.564636 1032.97 -0.915585 -2.08309 2183.62 0.693208 0.458869 0.765444 0.76007 876.034 1.92949 2.27061 3434.45
2063.58 0.108955 2.13111 1926 -0.289928 -0.32861 4014.05 0.46422 0.0957896 0.896117 0.62608 373.57 -0.0524735 0.276136 5361.48
1095.18 -1.03746 2.65436 725.664 1.13341 0.915524 2708.94 0.704192 0.709693 0.81769 0.540112 389.881 -1.22466 2.14018 2946.41
895.912 0.589208 -1.08177 694.343 -0.157116 0.692232 1375.3 0.797256 0.676834 0.752057 0.69517 486.072 2.76163 2.0694 2422.93
1381.35 0.429834 1.08154 1370.1 -0.95262 2.69536 2935.16 0.15614 0.206139 0.715941 0.676223 718.446 -1.46751 2.12031 4218.4
1767.28 0.715239 -2.27855 1324.35 -0.501503 -0.522061 3107.25 0.742011 0.391342 0.586417 0.415576 653.066 1.61011 2.13217 4686.2
2302.42 -0.416101 1.52181 1436.33 0.358822 2.84141 2665.67 0.324046 0.623729 0.712367 0.587479 714.96 -1.38333 2.05844 5943.71
2363.8 -0.547379 1.18561 2186.55 -0.747885 -1.92885 4747.08 0.283224 0.216745 0.803112 0.638524 200.298 -2.33276 0.403904 4671.92
1770.77 -0.0668061 -2.89617 1591.16 -0.0462345 -1.53087 2145.54 0.474402 0.404584 0.682891 0.937414 1184.77 0.776044 2.30692 4904.78
2022.49 0.20564 -0.126239 1616.75 0.927815 -1.68826 2912.96 0.307155 0.477161 0.85709 0.469761 822.774 2.43761 2.15731 5468.45
999.293 0.501805 -0.582151 897.037 0.0784411 -2.04039 1390.04 0.485258 0.725574 0.804821 0.852445 499.417 1.78456 2.36672 2854.33
322.035 -0.342567 0.309982 291.303 -1.39286 3.02201 719.2 0.802863 0.426388 0.667458 0.653858 231.704 2.45976 0.562253 1166.53
1580.37 -0.537138 -0.0389067 1370.26 1.19205 2.24326 4049.01 0.257476 0.818056 0.746846 0.856701 308.337 -0.326658 0.287751 4654.91
865.905 -1.54535 2.63116 728.217 -0.24107 0.979872 1636.48 0.224079 0.761898 0.75405 0.763795 503.504 -1.07199 2.05186 2128.58
1580.28 -0.00161283 2.38325 1237.77 -0.648165 -1.82144 2599.9 0.397874 0.686251 0.631977 0.628675 623.541 0.367818 2.01544 5220.28
1041.49 0.574584 -2.80592 1039.38 0.0750089 -0.148017 2191.84 0.385819 0.60731 0.719626 0.795538 658.042 -2.80748 0.00156713 3054.95
1932.01 -0.659073 0.395832 1524.63 -0.576617 1.89171 2526.88 0.644282 0.229126 0.701563 0.59776 923.995 -2.14385 2.24762 5203.08
933.208 1.34093 1.03682 772.868 -0.639489 -0.657365 2371.96 0.47308 0.618883 0.660966 0.698711 306.795 -2.78449 2.12712 2579.48
1225.85 -0.505376 -0.972701 1213.15 1.54366 -2.61096 3528.97 0.648709 0.367401 0.767608 0.346402 721.966 1.47666 2.19556 3398.59
1382.35 -0.129771 -0.729035 1184.52 -0.00174373 2.52128 2576.76 0.747107 0.70974 0.864986 0.808365 492.193 2.35202 0.169261 4884.99
1901.84 -0.719156 -0.783604 1427.74 0.632557 -1.88615 2964.13 0.815358 0.670228 0.733608 0.826281 1418.82 1.7199 2.5035 5764.89
913.489 -0.627682 1.95527 861.83 1.34393 0.248176 2458.26 0.585149 0.768852 0.693045 0.754936 69.2489 -2.26364 2.06428 2901.7
1166.54 0.0529255 0.434375 1106.9 -1.61249 1.44411 2390.98 0.615712 0.788208 0.814734 0.83486 898.976 -2.4659 2.37318 4110.15
606.066 1.54239 -1.00373 582.178 -1.04513 1.33994 2290.75 0.761943 0.737289 0.759163 0.692921 425.279 1.59291 0.252969 2468.24
751.887 0.429663 2.83447 591.915 -0.826044 2.47237 957.485 0.547506 0.617215 0.662576 0.75876 421.781 -0.681014 2.7677 2410
1829.24 0.873884 2.05789 1585.01 0.806835 -0.544402 3447.32 0.240611 0.68294 0.442653 0.863521 817.532 1.68022 0.377677 5108.43
491.496 1.66324 1.12963 483.517 -1.24151 2.82133 2108.71 0.61055 0.341137 0.789934 0.746789 256.39 -0.928696 2.05833 1719.63
1045.62 -0.372349 -0.692242 950.235 -1.93803 -1.32197 1840.78 0.746213 0.629322 0.829394 0.388093 868.101 2.128 2.82024 3341.18
1596.83 -0.242529 2.33272 1576.28 0.494594 0.244559 3024.57 0.751679 0.446045 0.7401 0.728227 557.457 -1.84392 2.08848 4626.14
1274.59 -0.202069 -2.40953 1163.27 -0.401414 1.80683 2134.06 0.706879 0.471116 0.764786 0.557318 480.157 -0.218437 2.02527 3639.93
2220.36 -0.190007 0.326187 729.691 1.70771 -2.18655 3912.15 0.397015 0.66973 0.349752 0.673528 1038.11 -2.72252 0.53597 3755.02
1472.16 0.128098 1.50389 1350.68 0.610357 -0.528844 2538.79 0.575898 0.56522 0.592445 0.607608 516.533 -2.71113 2.06816 4213.43
357.88 1.48243 0.426853 252.442 -2.55499 -2.73047 2306.88 0.61543 0.681309 0.808497 0.702447 237.744 -2.25818 0.472287 1355.9
2408.65 -0.0116476 -1.37859 1918.76 -0.155846 0.667705 3967.14 0.267143 0.946292 0.778608 0.805391 797.554 2.6651 1.9974 6143.91
1478.14 0.0946021 -2.94229 991.84 1.35275 -1.27725 2432.75 0.731106 0.707418 0.849656 0.845065 488.181 0.941449 2.2187 3812.55
887.239 0.872137 -1.97755 334.857 1.23521 -0.984343 597.893 0.613681 0.673538 0.532138 0.598735 280.263 1.64683 2.63118 2224.67
