pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht
360.34 1.12489 -0.414191 285.314 -0.224135 1.44963 708.502 0.627974 0.512619 0.769655 0.727081 253.155 -2.8663 1.96725 804.157
286.438 0.135928 -2.01824 284.715 0.420034 0.910805 621.7 0.706107 0.417466 0.728665 0.533023 197.947 -1.82218 0.196062 585.465
335.97 -1.39876 0.255867 280.766 1.27812 -2.77725 1258.87 0.697455 0.856336 0.828694 0.83023 250.896 -3.0612 0.283954 594.968
505.085 -0.752814 -0.982927 260.341 0.514585 1.48292 872.797 0.661744 0.387458 0.701564 0.781559 201.54 -2.79795 1.81502 884.531
286.072 -0.269458 1.07171 276.57 0.675289 -1.52699 620.597 0.613912 0.73082 0.63601 0.679784 264.917 2.48607 1.41436 577.833
312.309 0.296034 1.34442 264.545 1.44313 0.580287 438.112 0.73335 0.196717 0.726014 0.608858 1015.56 -1.97343 2.55372 684.221
511.037 0.803063 1.1444 461.798 -0.433213 -2.76029 1113.29 0.441241 0.413698 0.256999 0.688487 170.838 -0.606046 1.75044 1266.06
443.112 -0.106642 -2.74612 271.019 0.629643 -0.480081 710.762 0.674329 0.370644 0.79546 0.694411 240.631 0.988091 1.46817 839.026
488.799 0.665422 2.16247 428.188 0.441639 -0.477477 905.267 0.414877 0.812588 0.546564 0.777493 374.069 -2.16142 1.68394 896.754
413.498 -0.575245 2.28157 358.525 0.184223 0.535522 679.325 0.554597 0.582826 0.774033 0.693684 391.621 -0.548657 1.08418 857.418
791.512 -0.632104 -1.51377 493.205 -0.353277 1.85874 1265.83 0.660299 0.651346 0.801928 0.766914 138.405 2.75971 0.900967 1435
518.554 0.285301 -1.85329 296.012 0.836959 1.30238 830.452 0.5407 0.679023 0.269652 0.745384 107.574 2.7122 1.40983 867.304
297.259 0.532687 -1.51849 270.291 1.22751 2.28081 594.286 0.531774 0.580336 0.760835 0.762812 183.586 0.637441 1.64337 612.48
463.119 1.45449 -1.48563 378.173 -0.47646 2.55622 1212.45 0.723343 0.728713 0.738021 0.761916 339.774 0.489954 1.97558 998.557
498.153 -1.31042 1.63208 357.826 -0.847761 -0.927683 870.875 0.851167 0.510065 0.796214 0.819962 247.312 2.85402 1.22194 924.929
704.879 -0.000824015 -2.79343 507.272 -0.673792 0.210985 1281.37 0.372711 0.413023 0.778198 0.787539 84.3024 0.693012 0.482028 1198.35
533.513 -0.876234 -2.43464 264.637 -0.957311 0.467345 767.665 0.361997 0.626133 0.864905 0.765431 481.393 1.18979 0.722446 879.113
492.528 0.892672 1.58417 259.218 -0.114863 -1.21076 807.291 0.833014 0.695478 0.785253 0.658697 384.491 -1.42203 0.211279 810.191
568.886 -1.35043 -1.39748 333.439 -0.578534 2.05339 942.897 0.748887 0.707613 0.686949 0.806302 265.795 -0.3386 1.05888 896.095
