pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
1014.01 0.716455 0.0584136 480.64 0.49354 -1.88876 1183.73 1161.7 0.44543 0.678035 0.819213 0.669302 674.244 2.92641 0.131116 1859.57 0.715431 92.9047
473.078 -1.79939 0.397882 307.078 0.577444 2.27487 1319.51 1212.19 0.69915 0.706153 0.885574 0.66546 478.612 -2.08512 1.35677 769.683 0.869762 92.9047
676.31 0.323046 1.28558 453.735 -1.167 -1.61045 1467.2 1281.99 0.263498 0.589933 0.612632 0.620943 242.302 -2.28179 0.620605 1163.26 0.641664 92.9047
539.949 -0.546294 -2.42653 333.445 -1.01308 1.22357 852.091 855.489 0.427368 0.69758 0.253364 0.660134 175.155 0.728431 0.494571 1073.68 0.338826 92.9047
341.406 -0.589303 2.76096 316.964 2.27201 -0.640362 1479.55 1237.19 0.216279 0.289473 0.66988 0.784922 35.8871 0.256729 0.897428 724.209 0.461041 92.9047
1140.01 0.0124658 -2.55396 1066.06 -0.373813 0.308493 2248.5 2226.67 0.816273 0.6624 0.790966 0.88204 267.698 1.81829 1.50784 2197.19 0.142985 92.9047
821.176 -0.151075 -2.48569 784.526 0.32012 0.979086 1639 1647.77 0.37058 0.186687 0.75939 0.678743 55.7706 1.0027 0.0236971 1874.32 0.164759 92.9047
597.726 2.49672 2.12983 406.927 0.284039 -2.84839 1471.58 1456.19 0.366327 0.797397 0.66444 0.700498 620.061 -0.421151 0.614202 1203.54 0.953792 92.9047
504.819 -0.246567 0.313408 494.912 -1.47457 -0.237991 717.62 715.107 0.737284 0.399884 0.723642 0.827376 432.692 3.0116 0.272391 1593.85 0.452477 92.9047
475.212 0.331442 3.11205 440.922 1.99372 -0.572318 1240.1 1202.2 0.583187 0.717141 0.642871 0.737913 208.142 1.0274 0.66599 968.435 0.961873 92.9047
692.795 -0.756248 -1.02327 465.558 0.440727 1.90061 1345.79 1347.27 0.776769 0.519458 0.845752 0.504509 248.669 1.9575 0.057057 1312.98 0.222875 92.9047
812.305 0.206447 -1.8681 570.878 0.748315 1.10928 1425 1307.24 0.670157 0.529873 0.658666 0.616041 273.811 0.840891 0.198419 1606.86 0.276193 92.9047
1045.45 1.03256 0.0846776 545.684 -0.090418 2.65299 1721.03 1693.57 0.721583 0.789791 0.736287 0.871601 459.476 -2.70723 0.381656 1779.41 0.726848 92.9047
891.203 -0.321745 0.970963 461.582 -0.84924 2.85905 1152.51 219.451 0.267155 0.310574 0.788089 0.808678 817.438 -1.63228 0.129376 1443.19 0.838785 92.9047
574.265 0.0412383 2.02633 261.167 2.48944 -0.843904 1434.96 1262.4 0.240394 0.611831 0.766739 0.828129 336.385 -1.27092 0.0552669 823.128 0.852668 92.9047
889.786 0.134649 1.69785 477.774 -0.0112377 -0.944902 1288.25 1224.69 0.574408 0.820956 0.687143 0.690708 524.215 -1.89988 0.777047 1363.14 0.946182 92.9047
993.628 0.589689 -1.49776 385.531 0.196108 1.56837 1300.88 1107.93 0.634 0.565959 0.716594 0.898029 614.204 2.06408 0.015198 1581.59 0.881447 92.9047
