pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
528.279 -0.986078 -2.03469 452.688 0.285408 -2.51346 711.55 694.266 0.63977 0.584733 0.823443 0.697585 570.436 0.90259 0.0576652 1373.53 0.193084 92.9047
557.591 1.50648 0.287243 439.869 0.0749995 -0.396448 846.197 843.635 0.646985 0.0842354 0.788996 0.617137 680.328 -3.09021 0.511157 1343.49 0.608943 92.9047
497.86 0.460372 1.98699 477.315 -0.402569 -2.33674 921.782 929.521 0.326718 0.20938 0.571652 0.501942 312.628 0.127632 0.0739224 1207.84 0.899341 92.9047
543.466 1.67014 -2.04804 468.862 -0.428931 1.34551 1626.64 1558.06 0.616021 0.559464 0.585537 0.526337 331.966 -0.992644 1.03135 1315.15 0.361045 92.9047
369.419 0.474896 1.20529 329.088 -2.73604 -1.88092 1813.24 1760.68 0.447301 0.701512 0.631049 0.621742 92.8767 2.94675 0.21988 1057.95 0.283424 92.9047
561.511 1.79352 -0.861328 539.305 -0.0735018 -2.96046 1523.47 1517.6 0.593558 0.243245 0.793768 0.125353 542.383 1.67189 1.65084 1209.76 0.498548 92.9047
992.22 0.845212 -2.93758 901.628 1.00014 0.729784 1841.04 1848.29 0.539695 0.572629 0.589788 0.287722 246.647 -0.597214 0.467819 2237.19 0.717414 92.9047
881.871 1.29598 -1.38267 701.801 0.0669307 1.68484 1905.69 1771.91 0.505203 0.667881 0.494401 0.769902 49.6875 -2.2243 0.249246 1919.27 0.322376 92.9047
313.827 -1.88834 1.04019 287.575 0.106478 3.09613 884.325 856.731 0.363022 0.670906 0.65329 0.592513 136.777 -1.42001 0.609304 1105.12 0.142717 92.9047
504.244 0.544793 1.64932 303.854 2.24208 1.66163 755.333 750.616 0.49957 0.39579 0.781419 0.569043 677.155 -1.46917 0.302206 985.672 0.36368 92.9047
801.259 -0.783344 2.92409 745.263 0.289955 -0.498662 1768.49 1711.59 0.544599 0.471752 0.502532 0.379028 306.098 0.925423 0.259191 1816.04 0.313242 92.9047
1197.67 -0.600774 -0.148231 952.923 0.250474 2.75103 2319.78 2350.33 0.22039 0.578218 0 0.606496 211.021 -2.58102 0.18059 2413.92 0.893547 92.9047
720.77 -0.433996 -0.528584 549.574 2.03352 0.917256 2151.63 2149.91 0.573404 0.341928 0.843186 0.557319 175.668 2.89014 0.0084393 2120.62 0.327841 92.9047
493.882 0.486238 0.413058 270.602 0.639243 -2.3421 763.112 617.722 0.28601 0.603695 0.664031 0.618763 178.208 -2.62115 0.283719 892.283 0.145514 92.9047
767.945 -0.478255 1.12721 612.129 -0.167086 -1.19569 1278.55 1295.91 0.228018 0.513749 0.468324 0.687153 256.344 -2.6437 0.493722 1727.33 0.634448 92.9047
551.167 -2.32567 1.12189 494.456 0.876906 -2.47239 2701.31 2384.47 0.569845 0.421827 0.809723 0.481113 234.681 -2.33103 0.150258 1442.49 0.202703 92.9047
870.697 -0.767785 -2.08578 584.811 -1.03392 1.75568 1363.31 1364.99 0.579323 0.480613 0.758554 0.671608 143.91 -1.2264 0.645507 2077.7 0.886338 92.9047
607.53 -0.375842 -1.57474 585.431 -1.83623 1.7751 1531.18 1459.2 0.611862 0.723658 0.588959 0.6844 18.4522 -1.26966 0.308157 1341.59 0.119531 92.9047
500.617 -1.51643 -2.86389 366.888 -0.726951 0.679688 910.812 917.106 0.434221 0.602508 0.657874 0.49136 365.587 -0.668023 0.0739684 1299.55 0.869852 92.9047
604.497 -1.48078 -0.790715 305.917 0.391443 1.45095 1209.91 1226.32 0.655147 0.403825 0.345504 0.258629 369.333 2.21912 0.767908 1228.93 0.525835 92.9047
525.222 -0.708379 0.20799 371.142 -1.65504 -2.79045 1009.02 804.109 0.539527 0.169704 0.436455 0.417171 205.827 3.01647 0.0445852 983.077 0.588782 92.9047
747.585 1.69424 -2.36564 522.271 0.167995 1.88942 1515.5 1478.18 0.47579 0.403627 0.74577 0.831997 483.949 0.280827 0.616019 1546.56 0.698436 92.9047
875.869 -0.683693 2.81933 501.888 0.355564 -0.138367 1508.58 1518.59 0.369504 0.488178 0.694277 0.71069 350.545 -1.03509 0.41585 1738.94 0.677393 92.9047
792.695 0.369271 1.31616 440.082 -0.272129 -1.15882 1195.33 1188.9 0.463443 0.446054 0.536481 0.620445 85.1054 -2.66548 0.351737 1687.18 0.386063 92.9047
728.366 0.0288253 1.06576 555.414 0.336341 -3.07789 1155.44 1096.93 0.476674 0.209346 0.607034 0.656797 46.4532 -0.505008 0.121693 2086.73 0.364131 92.9047
757.862 1.07291 0.0770214 735.659 1.48935 -2.68617 1554.37 1391.9 0.409495 0.459876 0.661957 0.620575 180.553 1.33064 0.0853531 1828.88 0.192199 92.9047
821.517 0.159162 1.01442 531.343 -0.241782 -0.93004 1186.24 972.319 0.508916 0.250662 0.69077 0.713903 705.81 -2.78696 0.205354 1515.29 0.815819 92.9047
609.473 -0.704126 -1.53023 290.398 0.417639 1.62579 988.546 986.493 0.236188 0.622007 0.744955 0.660657 198.418 2.27154 0.238588 1189.75 0.722077 92.9047
619.325 0.79913 -1.15517 574.982 -0.473863 3.02185 1326.51 1317.75 0.493717 0.64606 0.732627 0.663491 17.5132 -1.39223 0.236577 1860.45 0.367063 92.9047
630.573 0.924939 2.69565 413.732 -0.807468 -2.70843 1093.71 1082.84 0.733367 0.734979 0.716294 0.782556 392.253 0.00322339 0.206681 1521.21 0.59343 92.9047
612.001 -0.233248 2.79094 492.005 -1.33283 1.01906 1089.65 1018.32 0.431168 0.328009 0.69215 0.582564 452.089 -1.33814 0.181046 1399.34 0.925472 92.9047
652.103 1.3472 -0.135318 620.085 1.02504 1.4269 930.8 926.433 0.386907 0.577628 0.535576 0.656901 690.486 -3.02254 1.36675 1683.83 0.739129 92.9047
499.094 -1.04453 2.54826 438.724 -0.366736 1.05034 717.432 721.01 0.358223 0.647629 0.576942 0.717367 404.238 -1.37728 0.0901867 1258.3 0.577336 92.9047
567.312 0.563051 -2.97468 452.355 -0.847193 1.58554 1097.1 1101.84 0.415696 0.386554 0.432571 0.651215 248.3 -0.502556 0.353301 1473.55 0.506313 92.9047
753.386 -0.282869 2.21662 708.209 -0.497498 -1.44288 1457.59 1260.34 0.137795 0.196546 0.248948 0.768725 231.864 -0.0726817 0.127288 1586.76 0.95184 92.9047
530.908 0.223624 -2.56773 439.455 0.865932 -0.439407 912.11 907.286 0.35528 0.56818 0.581739 0.651146 242.103 0.850596 1.06685 1281.4 0.648922 92.9047
323.761 0.537677 1.69031 266.392 -0.055143 0.484943 385.123 373.305 0.750675 0.401569 0.859089 0.0774025 203.66 -2.7993 0.373275 1024.23 0.804688 92.9047
733.115 0.546101 2.90891 617.149 0.415854 -1.05737 1257.62 1219.98 0.501967 0.573287 0.471028 0.744413 531.807 0.802807 0.50591 1387.85 0.554867 92.9047
637.282 -0.817007 0.915892 349.564 -1.56602 3.05255 1037.59 669.066 0.280381 0.704659 0.665885 0.726006 328.123 -1.56775 0.0742406 1286.16 0.294661 92.9047
787.318 0.322006 -2.43832 693.872 1.97567 -0.117361 1944.48 1950.63 0.145058 0.709563 0.50546 0.787309 435.854 1.83374 0.455962 1647.65 0.712159 92.9047
724.931 -2.29572 -3.07258 325.245 -1.13653 1.29917 1009.53 1005.92 0.338195 0.618447 0.532269 0.616319 432.913 -0.460635 0.342273 1299.62 0.761526 92.9047
882.294 -0.0231904 1.25961 559.219 0.268783 -1.44947 1482.76 1068.93 0.313875 0.466656 0.641775 0.52309 434.833 -2.40877 0.963902 1469.97 0.295127 92.9047
1468.12 0.341395 -1.95055 1206.76 0.819893 0.971334 2771.56 2631.16 0.708758 0.639299 0.680392 0.667308 275.44 1.68694 0.144223 2864.82 0.889509 92.9047
936.856 -0.0639151 -2.82531 859.108 1.11307 0.411272 2244.65 1941.59 0.26338 0.0838769 0.658501 0.260411 75.6702 -2.75846 0.0470438 2059.13 0.130339 92.9047
461.301 0.398745 1.50745 413.695 0.31463 -0.926252 826.246 830.227 0.680059 0.51738 0.451303 0.767696 441.261 -2.82144 1.88872 1042.46 0.88008 92.9047
555.204 1.50438 1.11362 525.763 0.844752 -0.47309 855.803 863.1 0.0721244 0.64298 0.603894 0.492021 47.5107 -1.8516 0.753248 1817.49 0.451938 92.9047
803.633 -0.318391 1.7495 711.596 0.713306 -1.90016 1682.9 1690.52 0.64019 0.65736 0.623575 0.688552 245.379 -0.632691 0.559622 1762.62 0.716957 92.9047
586.625 0.0907935 2.31584 430.425 -1.72167 -0.322152 1439.47 1394.09 0.287139 0.759263 0.663912 0.911279 208.259 -2.66092 1.05029 1293.54 0.856474 92.9047
520.927 -0.315876 -2.16561 359.808 0.371546 0.46559 900.501 881.664 0.764453 0.566888 0.759576 0.699277 266.851 2.39143 0.00992656 1145.7 0.345099 92.9047
1316.78 0.376234 2.56805 971.167 -0.460777 -0.0856349 2448.46 2220.81 0.698596 0.534482 0.676493 0.428209 646.324 -1.26056 0.287246 2427 0.876621 92.9047
991.396 -0.241754 0.152242 312.795 0.302631 2.89179 1159.33 1044.47 0.660164 0.426267 0.553423 0.399935 498.766 3.09025 0.31238 1613 0.837335 92.9047
887.721 -0.516205 0.16973 638.484 0.926417 2.88881 1906.29 1627.93 0.668884 0.373677 0.633797 0.750547 482.608 -3.10307 0.115257 1914.1 0.708315 92.9047
779.105 -0.559256 2.48845 753.487 -0.168962 -0.338688 1550.07 1553.1 0.137611 0.282401 0.308627 0.636899 195.715 1.2103 1.28222 1969.45 0.633961 92.9047
