pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1730.8 -0.621215 -1.87804 1237.73 -0.0308708 2.78688 2296.81 2301.94 0.424327 0.473274 0.694496 0.800753 1119.68 0.86892 0.124314 4139.58 0.493544 2.62226 0.0996691
2507.45 0.0706715 -2.10626 2275.4 0.685689 0.309041 4831.75 4808.33 0.187144 0.51957 0.673345 0.694436 301.895 -0.326724 0.637042 6737.65 0.584324 1.90051 -0.0996691
2066.43 -0.352333 -1.87002 1719.96 -0.366891 0.986351 3753.41 3747.71 0.664146 0.226022 0.783835 0.591318 842.433 0.841549 0.144585 4893.3 0.168418 2.85386 -0.0996691
2225.52 0.638417 1.51608 1139.29 0.374714 -0.731766 2925.93 2898.3 0.552477 0.673307 0.643767 0.592984 2163.74 -1.98642 0.0283155 4511.8 0.439362 2.81477 -0.0996691
1648.2 -0.187053 1.87406 1469.57 0.645402 -2.52028 2948.68 2767.42 0.367655 0.452727 0.474571 0.704491 280.207 0.882261 0.99201 5225.16 0.550074 2.00542 0.0996691
2606.62 0.00200105 -0.0931724 864.307 -1.5654 -2.01811 3619.84 3624.92 0.463415 0.800799 0.602061 0.680516 1891.37 2.71464 0.0342066 4035.83 0.661694 2.77345 0.0996691
291.99 -0.214427 0.737873 -1 -1 -1 -1 308.716 0.646447 -1 0.645315 -1 257.408 -2.40879 0.0781472 327.668 0.803898 3.06031 0.0996691
1375.66 0.711898 1.26114 411.73 -0.24761 -1.29078 1631.19 1636.55 0.415203 0.61755 0.792044 0.721196 978.497 -1.68319 0.391048 2325.48 0.590014 2.55256 0.0996691
1183.09 -0.416414 1.12051 531.215 0.826977 -2.28267 1906.96 1903.76 0.505829 0.545515 0.74737 0.781804 749.51 -2.36188 0.0788056 2102.1 0.392233 2.88192 0.0996691
1080.26 -1.53708 -2.34593 914.695 1.68777 -0.986335 4950.36 4942.78 0.328983 0.729712 0.721421 0.667882 1328.91 1.86444 1.45593 2692.16 0.771397 1.39471 -0.0996691
1312.63 0.904676 -2.39081 1046.54 0.374927 0.375828 2412.68 2401.73 0.283885 0.648305 0.842849 0.548206 541.889 0.28334 0.0923195 3069.6 0.211324 2.77303 0.0996691
2508.6 -0.384714 -2.63999 2016.36 -0.0381958 0.0232275 4621.95 3962.39 0.696816 0.46215 0.536332 0.740002 356.596 0.825741 0.136249 6116.16 0.930482 2.68584 -0.0996691
671.866 1.81673 2.02466 670.865 -1.15108 2.54111 2842.06 2787.28 0.569106 0.636079 0.802041 0.757193 1121.26 -0.950061 0.105304 1679.24 0.59742 2.85693 0.0996691
652.951 0.65202 1.60391 264.213 1.53423 -2.89419 844.949 245.135 0.318159 0.603018 0.713233 0.731534 360.558 -1.03742 0.0255895 1260 0.249623 2.84265 0.0996691
457.255 0.165948 3.11392 -1 -1 -1 -1 688.255 0.711192 -1 0.718224 -1 443.304 -0.379791 0.0156974 666.31 0.819789 2.77909 0.0996691
777.012 -1.38918 2.33242 707.528 0.606596 0.280713 2201.58 2005.01 0.222456 0.786116 0.562492 0.638733 732.106 -1.58753 1.22433 1640.86 0.769033 1.74183 0.0996691
2620.48 -0.00848293 0.597329 1262.51 0.0728007 -1.29744 2993.95 2458.22 0.452019 0.65579 0.828772 0.683579 2048.49 -2.72844 0.500948 3523.75 0.859468 2.45478 0.0996691
1961.51 -0.134465 2.17053 1949.39 0.271202 -1.27596 4100.77 3187.86 0.4853 0.113501 0.532302 0.695598 322.608 -1.1635 0.389416 4756.6 0.338863 2.55942 0.0996691
1151.09 -0.691562 -0.199234 795.313 0.511267 2.05795 2172.23 2139.85 0.616767 0.3229 0.564637 0.880104 380.359 2.97561 0.929595 2615.02 0.4658 2.23637 -0.0996691
675.64 -1.09682 -0.313415 -1 -1 -1 -1 276.476 0.484379 -1 0.633911 -1 565.508 3.05444 0.054515 960.283 0.738234 3.07584 0.0996691
1628.57 1.14765 1.42849 1513.62 -0.00608229 -0.933096 3558.01 3527.63 0.330087 0.420886 0.633006 0.614934 986.601 3.02632 1.37947 3647.56 0.920409 0.947854 0.0996691
1844.28 0.193608 -0.271329 612.179 1.37699 -1.74411 1979.78 1953.48 0.416914 0.432926 0.36144 0.727044 2466.22 2.19484 0.0978738 3665.84 0.576484 2.81938 0.0996691
1903.47 -0.668978 0.390816 1510.59 -0.565791 1.85139 2291.73 2293.02 0.752752 0.3426 0.80005 0.320369 345.997 -2.99083 0.707627 5787.2 0.397293 2.6703 0.0996691
1171.02 0.148529 -1.68188 849.55 -1.65963 1.43297 2892.93 2822.62 0.683532 0.32351 0.676652 0.868448 401.158 1.31182 0.144686 2141.39 0.188876 3.13341 0.0996691
1406.41 -0.535702 -0.584078 1244.25 0.495202 2.11418 2956.49 2953 0.575404 0.634141 0.610766 0.485195 604.705 -2.6437 1.52227 2652.41 0.22628 2.70157 0.0996691
649.202 0.847785 -2.09374 -1 -1 -1 -1 665.185 0.356705 -1 0.500824 -1 522.407 1.04496 0.0992077 779.879 0.652544 3.0417 0.0996691
498.382 -0.156535 -1.50369 -1 -1 -1 -1 482.918 0.847905 -1 0.598205 -1 468.416 1.77877 0.121536 826.419 0.770964 3.13004 0.0996691
1781.06 0.717335 2.67697 1433.65 -0.174742 -0.823714 3564.83 2629.08 0.170562 0.470696 0.671221 0.577643 528.26 -0.612667 0.21033 3880.25 0.166286 3.06043 0.0996691
