pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1049.39 1.41796 2.91017 657.885 0.0847222 -0.752456 2029.16 1921.78 0.794605 0.79104 0.873421 0.705341 62.4247 0.793269 0.485062 2307.81 0.144402 2.85768 -1.5571
1715.25 0.264427 -1.75401 786.896 -1.16075 1.27034 2985.34 2517.88 0.71754 0.49705 0.695482 0.815076 334.781 1.9288 0.0176264 3617.31 0.333258 3.03018 1.5571
1850.24 -0.573644 2.43292 1670.67 -1.1746 -1.05537 3914.91 3033.86 0.216547 0.21062 0.563817 0.837177 55.8168 3.00703 0.0111084 4529.56 0.931135 3.06878 1.5571
1546.01 -0.534771 -2.48866 1147.88 0.702095 1.17275 3210.52 2553.41 0.658214 0.260815 0.775845 0.797287 222.574 0.761538 0.0544693 3554.69 0.862194 3.03476 1.5571
1151.12 -0.15652 -0.734579 984.314 -0.286577 2.34404 2195.65 1880.02 0.701693 0.355143 0.747938 0.857716 82.1973 -3.02388 0.811134 2215.45 0.919757 2.76067 1.5571
1626.18 -0.268769 2.97904 1577.58 0.0759977 -0.284175 3338.85 2959.44 0.568035 0.540485 0.842753 0.84322 551.09 -0.395645 0.0633468 3803.25 0.811333 2.9274 1.5571
1631.31 -0.217636 -0.214531 878.403 0.411185 -1.7546 1889.48 1762.29 0.575727 0.392294 0.677915 0.760451 852.86 2.24697 0.141256 3608.47 0.921982 2.73625 1.5571
2140.32 -0.160786 1.03323 1734.21 0.497608 -2.87214 3839.73 3730.97 0.846628 0.515417 0.903539 0.484133 137.909 -0.456329 0.128996 5627.6 0.909428 2.85109 1.5571
2025.68 -0.365216 -2.48061 894.311 -0.744876 2.01757 2294.5 1628.42 0.34216 0.480989 0.478509 0.621133 1801.36 0.287735 0.569813 3179.73 0.917739 2.19871 1.5571
1548.66 -0.455752 -2.21604 951.255 -1.26593 1.95574 2387.74 2186.7 0.776774 0.659031 0.787142 0.815523 1016.18 0.178548 0.273102 2923.66 0.816543 2.67545 1.5571
912.352 2.13637 3.08603 698.364 -0.854071 1.33044 3632.12 3100.15 0.81161 0.782031 0.777642 0.871583 583.623 -0.798124 0.0114804 2353.43 0.871529 2.84557 1.5571
1729.32 0.243438 1.573 1233.53 0.454541 -1.73767 2975.87 2854.06 0.208455 0.382126 0.786066 0.485528 378.04 -1.30496 0.0306075 3412.93 0.960445 2.84283 1.5571
1908.23 0.582664 0.823991 1482.6 -0.394419 -2.74102 3822.74 3085.27 0.339743 0.261771 0.790842 0.760089 716.344 -1.46855 0.101963 4209.8 0.101334 3.13971 1.5571
977.329 -0.359104 2.87367 833.845 -0.971478 -0.555482 1921.37 1746.31 0.450984 0.518695 0.852617 0.86495 96.6078 -1.86433 0.20695 2580.37 0.724954 3.04969 1.5571
1575.6 0.240412 -0.959967 1343.49 0.652811 3.11694 2756.8 2466.32 0.526283 0.658715 0.770097 0.733984 651.25 1.12347 0.142327 3577.98 0.545904 3.02289 -1.5571
785.432 -1.31907 -0.440281 468.322 0.268037 1.82244 1564.01 1045.94 0.3644 0.525893 0.807369 0.711793 379.962 2.22034 0.0549209 1735.14 0.772725 2.6043 -1.5571
1033.18 -0.879932 2.21885 815.733 -1.65964 0.103094 1790.81 1707.29 0.854393 0.750466 0.76444 0.80333 172.238 -1.50553 0.386068 2907.07 0.311386 2.94396 1.5571
1108.69 0.0455804 -0.716231 804.495 -0.0332425 1.16872 1557.88 1499.22 0.524072 0.684143 0.574493 0.776061 283.305 2.22749 0.410551 2933.03 0.275789 2.68264 1.5571
1351.85 0.10242 1.12976 944.094 -0.590751 -0.582466 1946.52 1751.33 0.448691 0.665016 0.720174 0.842976 1138.58 -2.90746 0.83403 2856.25 0.947175 1.66915 1.5571
1326 0.584674 -1.22227 758.946 -1.18019 -0.939705 2077.51 1905.21 0.670713 0.735549 0.692752 0.702871 1355.84 2.12916 0.038084 3019.14 0.653412 3.13052 -1.5571
1704.18 0.319799 0.160811 1098.92 -0.0469341 -2.77155 2952.71 1944.58 0.104737 0.819538 0.639276 0.778108 67.9201 -2.54552 0.0800629 3668.54 0.948998 3.05231 1.5571
1033.28 0.326802 1.46922 804.226 0.0894181 2.52115 1026.52 837.002 0.750791 0.634237 0.763013 0.715535 1253.76 -0.982638 0.155081 2659.69 0.481236 2.95597 1.5571
878.828 -1.5317 -0.578999 825.425 -0.563628 2.75897 1970.7 1758.83 0.752783 0.609882 0.783646 0.805749 26.6505 -2.53293 0.0943305 2115.55 0.0891313 2.99789 1.5571
1318.55 -0.553996 -1.69088 917.876 -0.113314 2.23358 2133.47 2003.46 0.719117 0.618137 0.851588 0.7962 391.408 0.451844 0.167843 3090.1 0.733865 2.34693 1.5571
1248.8 -0.770642 -0.0544259 723.234 0.104314 1.09306 1391.07 1277.33 0.761887 0.698165 0.839409 0.834475 1085.94 -2.95912 0.155094 2618.96 0.703989 3.07142 1.5571
1421.72 0.712602 2.77788 809.228 0.136418 -0.831205 2317.34 1710.09 0.0838766 0.495703 0.678878 0.787227 647.962 0.115956 0.0740607 2529.53 0.785764 3.0809 1.5571
915.607 0.468025 1.20937 543.074 -0.737619 -3.07751 1554.96 1267.61 0.752036 0.751068 0.841433 0.757739 449.087 -1.40821 0.0506594 1862.16 0.822838 3.11113 1.5571
1297.34 -0.160846 1.95193 940.801 1.05489 0.473785 2095.63 1969.52 0.723717 0.721157 0.837134 0.788893 227.397 -2.40536 0.408373 3844.34 0.333394 2.46774 1.5571
813.585 2.00742 3.04437 747.087 0.0961564 -1.14896 2258.56 1898.49 0.716981 0.783023 0.840731 0.738337 1049.73 1.08683 0.03127 3018.4 0.777137 3.13409 1.5571
1592.73 1.36247 0.496966 482.555 -0.484944 2.71454 2555.74 1894.78 0.132833 0.514921 0.895781 0.821519 1161.63 -2.41214 0.0557256 2308.74 0.770886 3.02246 1.5571
1365.2 -0.879788 1.39492 954.552 0.098795 -1.32917 2544.01 2422.77 0.800132 0.625127 0.85142 0.816132 655.375 -2.33051 0.294883 2499.52 0.945622 2.27118 1.5571
1470.51 0.469216 0.693008 1071.31 0.318627 -1.43358 2414.84 1848.7 0.214441 0.889299 0.786085 0.855475 975.369 3.09805 0.1474 3000.11 0.323671 2.80688 1.5571
1440.45 0.189037 -2.59111 1101.28 -0.390049 0.636421 2731.25 2082.37 0.223987 0.781659 0.748665 0.761274 290.89 0.131993 0.500709 2694.45 0.407335 2.64262 1.5571
1109.65 1.51465 0.576729 768.41 0.954887 -1.93932 1876.71 1764.53 0.3628 0.607358 0.800741 0.815722 906.709 2.66107 0.109062 3029.28 0.845692 3.05181 1.5571
1780.32 -0.537635 -1.98763 694.71 -0.732763 0.0323861 1940.85 1798.27 0.456016 0.772685 0.728111 0.810735 984.658 1.54881 0.206058 3393.77 0.974639 2.96044 1.5571
1062.08 -0.525582 1.65811 943.596 -0.710052 -1.98133 2019.63 1728.12 0.878919 0.747393 0.692217 0.849489 325.44 -0.480605 0.0306538 2214.23 0.668601 2.88016 1.5571
